SlNo,imei,InfoType,Date Time,,F,Time,Validity,Latitude,Lat Direction,Longitude,Lng Direction,Speed,Course,Elevation,Acc,Battery,GSM,Version
33474,imei:865609029389535,sleep,18-08-2008 19.35,,F,193518,A,1255.5532,N,7739.8798,E,2,173,914.4,0,60,43,F1.7.3;
33475,imei:865609029330026,sleep,18-08-2008 19.35,,F,193523,A,1254.8884,N,7734.4318,E,5,67,917.4,0,57,86,F1.7.3;
33476,imei:865609029389535,sleep,18-08-2008 19.48,,F,194818,A,1255.5562,N,7739.8818,E,3,55,915.3,0,59,43,F1.7.3;
33477,imei:865609029330026,sleep,18-08-2008 19.48,,F,194824,A,1254.8958,N,7734.4318,E,5,278,919.6,0,56,86,F1.7.3;
33478,imei:865609029389535,sleep,18-08-2008 20.01,,F,200118,A,1255.5554,N,7739.8836,E,2,277,917.4,0,59,46,F1.7.3;
33479,imei:865609029330026,sleep,18-08-2008 20.01,,F,200124,A,1254.8813,N,7734.4291,E,7,297,926.7,0,55,83,F1.7.3;
33480,imei:865609029389535,sleep,18-08-2008 20.14,,F,201417,A,1255.5567,N,7739.8806,E,1,277,918.6,0,59,46,F1.7.3;
33481,imei:865609029330026,sleep,18-08-2008 20.15,,F,201525,A,1254.9082,N,7734.451,E,6,36,937.3,0,55,86,F1.7.3;
33482,imei:865609029389535,sleep,18-08-2008 20.27,,F,202717,A,1255.5534,N,7739.8816,E,7,140,919.6,0,57,43,F1.7.3;
33483,imei:865609029330026,sleep,18-08-2008 20.29,,F,202925,A,1254.9023,N,7734.4406,E,3,238,947.1,0,52,86,F1.7.3;
33484,imei:865609029330026,tracker,18-08-2008 20.33,,F,203320,A,1254.8947,N,7734.4359,E,10,164,948.2,1,52,86,F1.7.3;
33485,imei:865609029330026,tracker,18-08-2008 20.33,,F,203328,A,1254.8939,N,7734.4362,E,4,120,948.2,1,52,86,F1.7.3;
33486,imei:865609029330026,tracker,18-08-2008 20.33,,F,203331,A,1254.8939,N,7734.4363,E,5,64,948.2,1,52,96,F1.7.3;
33487,imei:865609029330026,tracker,18-08-2008 20.33,,F,203336,A,1254.8942,N,7734.4368,E,5,29,948.2,1,52,96,F1.7.3;
33488,imei:865609029330026,tracker,18-08-2008 20.33,,F,203338,A,1254.8944,N,7734.4369,E,8,351,948.2,1,52,96,F1.7.3;
33489,imei:865609029330026,tracker,18-08-2008 20.33,,F,203346,A,1254.8952,N,7734.4368,E,4,32,948.2,1,52,96,F1.7.3;
33490,imei:865609029330026,tracker,18-08-2008 20.33,,F,203354,A,1254.8955,N,7734.4371,E,6,62,948.2,1,52,96,F1.7.3;
33491,imei:865609029330026,tracker,18-08-2008 20.34,,F,203400,A,1254.8955,N,7734.4375,E,4,108,948.2,1,52,96,F1.7.3;
33492,imei:865609029330026,tracker,18-08-2008 20.34,,F,203406,A,1254.8952,N,7734.4382,E,11,153,948.2,1,52,93,F1.7.3;
33493,imei:865609029330026,tracker,18-08-2008 20.34,,F,203416,A,1254.8863,N,7734.4378,E,12,188,948.9,1,52,93,F1.7.3;
33494,imei:865609029330026,tracker,18-08-2008 20.34,,F,203419,A,1254.886,N,7734.4383,E,7,156,949,1,52,96,F1.7.3;
33495,imei:865609029330026,tracker,18-08-2008 20.34,,F,203421,A,1254.8865,N,7734.4379,E,0,103,948.9,1,52,96,F1.7.3;
33496,imei:865609029330026,sleep,18-08-2008 20.34,,F,203421,A,1254.8865,N,7734.4379,E,0,103,948.9,0,52,96,F1.7.3;
33497,imei:865609029389535,sleep,18-08-2008 20.40,,F,204017,A,1255.5562,N,7739.8815,E,4,288,922.8,0,57,46,F1.7.3;
33498,imei:865609029330026,sleep,18-08-2008 20.48,,F,204822,A,1254.8782,N,7734.4463,E,16,0,952.1,0,52,100,F1.7.3;
33499,imei:865609029389535,sleep,18-08-2008 20.53,,F,205317,A,1255.5561,N,7739.8815,E,2,121,924.3,0,55,43,F1.7.3;
33500,imei:865609029330026,sleep,18-08-2008 21.02,,F,210223,A,1254.8762,N,7734.4288,E,7,6,940.3,0,52,100,F1.7.3;
33501,imei:865609029389535,sleep,18-08-2008 21.07,,F,210716,A,1255.5586,N,7739.8769,E,2,302,925.5,0,55,43,F1.7.3;
33502,imei:865609029330026,sleep,18-08-2008 21.16,,F,211623,A,1254.8779,N,7734.4342,E,9,29,923.7,0,52,100,F1.7.3;
33503,imei:865609029389535,sleep,18-08-2008 21.21,,F,212116,A,1255.5589,N,7739.8778,E,3,288,924.7,0,55,46,F1.7.3;
33504,imei:865609029330026,sleep,18-08-2008 21.30,,F,213024,A,1254.8966,N,7734.4228,E,4,251,926,0,50,96,F1.7.3;
33505,imei:865609029389535,sleep,18-08-2008 21.35,,F,213516,A,1255.5613,N,7739.8724,E,4,258,922.8,0,52,46,F1.7.3;
33506,imei:865609029330026,sleep,18-08-2008 21.45,,F,214524,A,1254.8879,N,7734.4183,E,19,333,927.3,0,46,100,F1.7.3;
33507,imei:865609029389535,sleep,18-08-2008 21.49,,F,214916,A,1255.5554,N,7739.8754,E,2,297,915.6,0,52,43,F1.7.3;
33508,imei:865609029330026,sleep,18-08-2008 22.00,,F,220025,A,1254.8736,N,7734.4393,E,8,69,929.1,0,46,100,F1.7.3;
33509,imei:865609029389535,sleep,18-08-2008 22.03,,F,220316,A,1255.5553,N,7739.8754,E,10,31,917.3,0,52,43,F1.7.3;
33510,imei:865609029330026,sleep,18-08-2008 22.15,,F,221526,A,1254.886,N,7734.4348,E,8,234,928.5,0,46,100,F1.7.3;
33511,imei:865609029389535,sleep,18-08-2008 22.17,,F,221715,A,1255.5556,N,7739.8805,E,2,359,916.4,0,52,43,F1.7.3;
33512,imei:865609029330026,sleep,18-08-2008 22.30,,F,223026,A,1254.8773,N,7734.4301,E,11,51,934.4,0,46,100,F1.7.3;
33513,imei:865609029389535,sleep,18-08-2008 22.31,,F,223115,A,1255.5518,N,7739.8806,E,0,118,917.3,0,52,43,F1.7.3;
33514,imei:865609029389535,sleep,18-08-2008 22.45,,F,224515,A,1255.5527,N,7739.8808,E,5,81,912.3,0,49,43,F1.7.3;
33515,imei:865609029330026,sleep,18-08-2008 22.45,,F,224527,A,1254.8778,N,7734.4339,E,7,204,938.1,0,46,100,F1.7.3;
33516,imei:865609029389535,sleep,18-08-2008 23.00,,F,230014,A,1255.5551,N,7739.8802,E,11,118,913.5,0,49,43,F1.7.3;
33517,imei:865609029330026,sleep,18-08-2008 23.00,,F,230027,A,1254.8793,N,7734.4274,E,13,46,944.7,0,46,100,F1.7.3;
33518,imei:865609029389535,sleep,18-08-2008 23.15,,F,231514,A,1255.5548,N,7739.8811,E,5,127,911.6,0,49,43,F1.7.3;
33519,imei:865609029330026,sleep,18-08-2008 23.15,,F,231528,A,1254.88,N,7734.4278,E,12,238,926,0,45,100,F1.7.3;
33520,imei:865609029389535,sleep,18-08-2008 23.30,,F,233014,A,1255.5543,N,7739.8832,E,8,275,913,0,46,43,F1.7.3;
33521,imei:865609029330026,sleep,18-08-2008 23.31,,F,233128,A,1254.8762,N,7734.4302,E,16,359,928.2,0,44,100,F1.7.3;
33522,imei:865609029389535,sleep,18-08-2008 23.45,,F,234513,A,1255.5532,N,7739.8825,E,1,168,914.3,0,46,43,F1.7.3;
33523,imei:865609029330026,sleep,18-08-2008 23.47,,F,234729,A,1254.8702,N,7734.428,E,9,13,928.2,0,44,96,F1.7.3;
33524,imei:865609029389535,sleep,18-08-2009 0.00,,F,13,A,1255.5535,N,7739.8799,E,3,118,916.9,0,46,43,F1.7.3;
33525,imei:865609029330026,sleep,18-08-2009 0.03,,F,330,A,1254.8836,N,7734.4247,E,32,129,915.5,0,41,96,F1.7.3;
33526,imei:865609029389535,sleep,18-08-2009 0.15,,F,1513,A,1255.5556,N,7739.8825,E,5,322,915.7,0,46,43,F1.7.3;
33527,imei:865609029330026,sleep,18-08-2009 0.19,,F,1930,A,1254.8923,N,7734.4247,E,9,248,921.6,0,41,100,F1.7.3;
33528,imei:865609029389535,sleep,18-08-2009 0.30,,F,3012,A,1255.5546,N,7739.8812,E,4,45,918.5,0,45,43,F1.7.3;
33529,imei:865609029330026,sleep,18-08-2009 0.35,,F,3531,A,1254.8936,N,7734.4317,E,9,81,922.5,0,38,100,F1.7.3;
33530,imei:865609029389535,sleep,18-08-2009 0.46,,F,4612,A,1255.5556,N,7739.8816,E,9,127,920.9,0,44,43,F1.7.3;
33531,imei:865609029330026,sleep,18-08-2009 0.52,,F,5232,A,1254.8852,N,7734.4255,E,10,203,922.5,0,38,96,F1.7.3;
33532,imei:865609029389535,sleep,18-08-2009 1.02,,F,10212,A,1255.5573,N,7739.8768,E,9,134,919.3,0,44,43,F1.7.3;
33533,imei:865609029330026,sleep,18-08-2009 1.09,,F,10932,A,1254.909,N,7734.4091,E,52,305,920.8,0,38,96,F1.7.3;
33534,imei:865609029389535,sleep,18-08-2009 1.18,,F,11811,A,1255.5505,N,7739.8796,E,3,238,920.6,0,41,43,F1.7.3;
33535,imei:865609029330026,sleep,00/00/00 00:00,,F,12633,V,1254.8863,N,7734.4548,E,21,74,918.5,0,38,96,F1.7.3;
33536,imei:865609029389535,sleep,18-08-2009 1.34,,F,13411,A,1255.5513,N,7739.8802,E,5,71,916.1,0,41,43,F1.7.3;
33537,imei:865609029330026,sleep,00/00/00 00:00,,F,14334,V,1254.8751,N,7734.4342,E,14,41,924.3,0,38,96,F1.7.3;
33538,imei:865609029389535,sleep,18-08-2009 1.50,,F,15010,A,1255.5537,N,7739.8831,E,2,54,916.2,0,41,43,F1.7.3;
33539,imei:865609029330026,sleep,00/00/00 00:00,,F,20034,V,1254.8952,N,7734.4348,E,139,40,923.9,0,36,100,F1.7.3;
33540,imei:865609029389535,sleep,18-08-2009 2.06,,F,20610,A,1255.557,N,7739.8785,E,2,89,909.8,0,41,43,F1.7.3;
33541,imei:865609029330026,sleep,18-08-2009 2.17,,F,21735,A,1254.8873,N,7734.4304,E,14,71,917.9,0,36,100,F1.7.3;
33542,imei:865609029389535,sleep,18-08-2009 2.22,,F,22210,A,1255.5532,N,7739.8819,E,20,130,910.8,0,38,43,F1.7.3;
33543,imei:865609029330026,sleep,18-08-2009 2.34,,F,23435,A,1254.8811,N,7734.4253,E,18,257,907.4,0,36,96,F1.7.3;
33544,imei:865609029389535,sleep,18-08-2009 2.39,,F,23909,A,1255.5532,N,7739.8788,E,7,130,909.4,0,38,46,F1.7.3;
33545,imei:865609029330026,sleep,18-08-2009 2.51,,F,25136,A,1254.8914,N,7734.4395,E,2,290,905.3,0,36,96,F1.7.3;
33546,imei:865609029389535,sleep,18-08-2009 2.56,,F,25608,A,1255.5578,N,7739.8774,E,4,166,911.3,0,38,46,F1.7.3;
33547,imei:865609029330026,sleep,18-08-2009 3.08,,F,30837,A,1254.8895,N,7734.4271,E,2,223,919.8,0,36,96,F1.7.3;
33548,imei:865609029389535,sleep,18-08-2009 3.13,,F,31308,A,1255.5575,N,7739.8822,E,7,293,909.9,0,38,50,F1.7.3;
33549,imei:865609029330026,sleep,18-08-2009 3.25,,F,32537,A,1254.8748,N,7734.4237,E,6,190,923.4,0,36,96,F1.7.3;
33550,imei:865609029389535,sleep,18-08-2009 3.30,,F,33008,A,1255.557,N,7739.8791,E,6,226,906.2,0,38,46,F1.7.3;
33551,imei:865609029330026,sleep,18-08-2009 3.42,,F,34238,A,1254.8749,N,7734.4038,E,38,258,930,0,36,96,F1.7.3;
33552,imei:865609029389535,sleep,18-08-2009 3.47,,F,34707,A,1255.5557,N,7739.8784,E,6,115,904.5,0,36,50,F1.7.3;
33553,imei:865609029330026,sleep,18-08-2009 3.59,,F,35939,A,1254.8692,N,7734.4213,E,6,183,954,0,36,96,F1.7.3;
33554,imei:865609029389535,sleep,18-08-2009 4.04,,F,40407,A,1255.5554,N,7739.8777,E,5,110,906.9,0,36,43,F1.7.3;
33555,imei:865609029330026,sleep,18-08-2009 4.16,,F,41640,A,1254.886,N,7734.4159,E,44,287,953,0,36,100,F1.7.3;
33556,imei:865609029389535,sleep,18-08-2009 4.21,,F,42106,A,1255.5621,N,7739.8828,E,5,290,909.2,0,36,43,F1.7.3;
33557,imei:865609029330026,sleep,18-08-2009 4.33,,F,43340,A,1254.8635,N,7734.45,E,890,98,950.1,0,36,96,F1.7.3;
33558,imei:865609029389535,sleep,18-08-2009 4.38,,F,43806,A,1255.5587,N,7739.8822,E,0,231,915.5,0,36,43,F1.7.3;
33559,imei:865609029330026,sleep,00/00/00 00:00,,F,45041,V,1254.8833,N,7734.4596,E,14,316,955.4,0,36,100,F1.7.3;
33560,imei:865609029389535,sleep,18-08-2009 4.55,,F,45506,A,1255.5556,N,7739.8812,E,6,221,923.6,0,36,43,F1.7.3;
33561,imei:865609029330026,tracker,18-08-2009 5.04,,F,50441,A,1254.8786,N,7734.4419,E,15,163,954.8,1,36,100,F1.7.3;
33562,imei:865609029330026,tracker,18-08-2009 5.04,,F,50445,A,1254.8778,N,7734.4419,E,16,125,955.1,1,36,100,F1.7.3;
33563,imei:865609029330026,sleep,00/00/00 00:00,,F,50552,V,1254.8771,N,7734.4427,E,13,100,955.3,0,35,100,F1.7.3;
33564,imei:865609029389535,sleep,18-08-2009 5.12,,F,51205,A,1255.5575,N,7739.8767,E,5,76,904.7,0,36,43,F1.7.3;
33565,imei:865609029330026,sleep,00/00/00 00:00,,F,52353,V,1254.8743,N,7734.4373,E,20,117,929.7,0,35,90,F1.7.3;
33566,imei:865609029389535,sleep,18-08-2009 5.29,,F,52905,A,1255.5526,N,7739.8806,E,1,252,901.8,0,36,43,F1.7.3;
33567,imei:865609029330026,sleep,00/00/00 00:00,,F,54154,V,1254.8803,N,7734.4432,E,5,353,988.4,0,35,86,F1.7.3;
33568,imei:865609029389535,sleep,18-08-2009 5.46,,F,54604,A,1255.5537,N,7739.8804,E,13,112,911.8,0,36,43,F1.7.3;
33569,imei:865609029330026,tracker,18-08-2009 5.55,,F,55501,A,1254.8805,N,7734.4058,E,5,167,868.2,1,35,90,F1.7.3;
33570,imei:865609029330026,tracker,18-08-2009 5.56,,F,55641,A,1254.8779,N,7734.4034,E,2,69,864.3,1,35,80,F1.7.3;
33571,imei:865609029330026,tracker,18-08-2009 5.56,,F,55644,A,1254.8765,N,7734.3994,E,7,37,864.3,1,35,86,F1.7.3;
33572,imei:865609029330026,tracker,18-08-2009 5.56,,F,55651,A,1254.8768,N,7734.4008,E,4,100,864.3,1,35,100,F1.7.3;
33573,imei:865609029330026,tracker,18-08-2009 5.56,,F,55659,A,1254.8776,N,7734.4034,E,9,70,864.3,1,35,100,F1.7.3;
33574,imei:865609029330026,tracker,18-08-2009 5.57,,F,55722,A,1254.8781,N,7734.4032,E,6,39,864.1,1,35,100,F1.7.3;
33575,imei:865609029330026,sleep,18-08-2009 5.58,,F,55821,A,1254.8781,N,7734.4034,E,6,48,864.1,0,35,86,F1.7.3;
33576,imei:865609029330026,tracker,18-08-2009 6.02,,F,60214,A,1254.876,N,7734.3969,E,8,247,864.1,1,35,86,F1.7.3;
33577,imei:865609029389535,sleep,18-08-2009 6.03,,F,60304,A,1255.5527,N,7739.8822,E,6,130,929.6,0,35,46,F1.7.3;
33578,imei:865609029330026,sleep,18-08-2009 6.03,,F,60320,A,1254.876,N,7734.3969,E,8,247,864.1,0,35,86,F1.7.3;
33579,imei:865609029330026,tracker,00/00/00 00:00,,F,60600,V,1254.876,N,7734.3969,E,8,247,864.1,1,35,86,F1.7.3;
33580,imei:865609029330026,tracker,00/00/00 00:00,,F,60840,V,1254.876,N,7734.3969,E,8,247,864.1,1,35,76,F1.7.3;
33581,imei:865609029330026,tracker,18-08-2009 6.09,,F,60952,A,1254.88,N,7734.4139,E,19,141,863.8,1,35,100,F1.7.3;
33582,imei:865609029330026,tracker,18-08-2009 6.10,,F,61000,A,1254.8811,N,7734.4155,E,12,106,864,1,35,100,F1.7.3;
33583,imei:865609029330026,tracker,18-08-2009 6.10,,F,61005,A,1254.8817,N,7734.4166,E,12,70,864.2,1,35,100,F1.7.3;
33584,imei:865609029330026,tracker,18-08-2009 6.10,,F,61013,A,1254.8822,N,7734.4173,E,0,328,864.5,1,35,100,F1.7.3;
33585,imei:865609029330026,tracker,18-08-2009 6.10,,F,61016,A,1254.8822,N,7734.4173,E,1,297,864.5,1,35,100,F1.7.3;
33586,imei:865609029330026,tracker,18-08-2009 6.10,,F,61018,A,1254.8824,N,7734.4172,E,2,356,864.6,1,35,100,F1.7.3;
33587,imei:865609029330026,tracker,18-08-2009 6.10,,F,61026,A,1254.8827,N,7734.4172,E,1,263,864.7,1,35,100,F1.7.3;
33588,imei:865609029330026,tracker,18-08-2009 6.10,,F,61033,A,1254.8827,N,7734.4169,E,0,109,864.7,1,35,100,F1.7.3;
33589,imei:865609029330026,tracker,18-08-2009 6.10,,F,61035,A,1254.8827,N,7734.4167,E,1,254,864.8,1,35,100,F1.7.3;
33590,imei:865609029330026,tracker,18-08-2009 6.10,,F,61037,A,1254.8827,N,7734.4167,E,2,303,864.8,1,35,100,F1.7.3;
33591,imei:865609029330026,tracker,18-08-2009 6.10,,F,61038,A,1254.8827,N,7734.4166,E,2,236,864.8,1,35,100,F1.7.3;
33592,imei:865609029330026,tracker,18-08-2009 6.10,,F,61040,A,1254.8825,N,7734.4166,E,2,175,864.8,1,35,100,F1.7.3;
33593,imei:865609029330026,tracker,18-08-2009 6.10,,F,61041,A,1254.8825,N,7734.4166,E,2,279,864.8,1,35,100,F1.7.3;
33594,imei:865609029330026,tracker,18-08-2009 6.10,,F,61045,A,1254.8825,N,7734.4165,E,6,339,864.8,1,35,100,F1.7.3;
33595,imei:865609029330026,tracker,18-08-2009 6.10,,F,61046,A,1254.8827,N,7734.4165,E,2,176,864.8,1,35,100,F1.7.3;
33596,imei:865609029330026,tracker,18-08-2009 6.11,,F,61102,A,1254.8565,N,7734.4221,E,59,262,865,1,35,100,F1.7.3;
33597,imei:865609029330026,tracker,18-08-2009 6.11,,F,61113,A,1254.8505,N,7734.3932,E,119,218,866.2,1,35,100,F1.7.3;
33598,imei:865609029330026,tracker,18-08-2009 6.11,,F,61137,A,1254.7171,N,7734.3622,E,347,188,862.8,1,35,73,F1.7.3;
33599,imei:865609029330026,tracker,18-08-2009 6.11,,F,61149,A,1254.6753,N,7734.3592,E,72,117,863.8,1,35,73,F1.7.3;
33600,imei:865609029330026,tracker,18-08-2009 6.11,,F,61151,A,1254.675,N,7734.3666,E,111,83,863.9,1,35,73,F1.7.3;
33601,imei:865609029330026,tracker,18-08-2009 6.13,,F,61316,A,1254.6488,N,7734.6691,E,24,334,886.1,1,35,100,F1.7.3;
33602,imei:865609029330026,tracker,18-08-2009 6.13,,F,61317,A,1254.649,N,7734.6681,E,29,300,886.3,1,35,100,F1.7.3;
33603,imei:865609029330026,tracker,18-08-2009 6.13,,F,61321,A,1254.6477,N,7734.6664,E,27,241,886.6,1,35,100,F1.7.3;
33604,imei:865609029330026,tracker,18-08-2009 6.13,,F,61322,A,1254.6463,N,7734.6671,E,37,192,886.8,1,35,100,F1.7.3;
33605,imei:865609029330026,tracker,18-08-2009 6.13,,F,61336,A,1254.6409,N,7734.6664,E,18,228,886.3,1,35,100,F1.7.3;
33606,imei:865609029330026,tracker,18-08-2009 6.13,,F,61341,A,1254.6404,N,7734.6669,E,44,163,885.9,1,35,100,F1.7.3;
33607,imei:865609029330026,tracker,18-08-2009 6.13,,F,61357,A,1254.5957,N,7734.6733,E,344,198,882.8,1,35,96,F1.7.3;
33608,imei:865609029330026,tracker,18-08-2009 6.14,,F,61446,A,1254.4715,N,7734.6466,E,60,155,865.6,1,35,56,F1.7.3;
33609,imei:865609029330026,tracker,18-08-2009 6.14,,F,61457,A,1254.4655,N,7734.6722,E,136,190,861.4,1,35,56,F1.7.3;
33610,imei:865609029330026,low batt,18-08-2009 6.15,,F,61502,A,1254.4522,N,7734.6743,E,208,178,859,0,18,93,F1.7.3;
33611,imei:865609029330026,sleep,18-08-2009 6.16,,F,61623,A,1254.3872,N,7734.6808,E,0,179,848,0,35,70,F1.7.3;
33612,imei:865609029330026,tracker,18-08-2009 6.16,,F,61632,A,1254.3858,N,7734.6814,E,60,145,848.2,1,35,63,F1.7.3;
33613,imei:865609029330026,tracker,18-08-2009 6.16,,F,61635,A,1254.3812,N,7734.6874,E,141,98,848.5,1,35,80,F1.7.3;
33614,imei:865609029330026,tracker,18-08-2009 6.16,,F,61642,A,1254.379,N,7734.7184,E,147,60,849.7,1,35,80,F1.7.3;
33615,imei:865609029330026,tracker,18-08-2009 6.16,,F,61644,A,1254.3817,N,7734.7205,E,113,16,849.7,1,35,80,F1.7.3;
33616,imei:865609029330026,tracker,18-08-2009 6.16,,F,61656,A,1254.3966,N,7734.7276,E,10,315,849.5,1,35,80,F1.7.3;
33617,imei:865609029330026,tracker,18-08-2009 6.16,,F,61658,A,1254.3961,N,7734.727,E,9,263,849.4,1,35,73,F1.7.3;
33618,imei:865609029330026,tracker,18-08-2009 6.17,,F,61708,A,1254.3948,N,7734.7269,E,8,208,849.4,1,35,73,F1.7.3;
33619,imei:865609029330026,tracker,18-08-2009 6.17,,F,61711,A,1254.3956,N,7734.7287,E,5,240,849.4,1,35,86,F1.7.3;
33620,imei:865609029330026,tracker,18-08-2009 6.17,,F,61722,A,1254.3972,N,7734.7309,E,7,271,849.4,1,35,53,F1.7.3;
33621,imei:865609029330026,tracker,18-08-2009 6.17,,F,61726,A,1254.3974,N,7734.731,E,7,222,849.4,1,35,66,F1.7.3;
33622,imei:865609029330026,tracker,18-08-2009 6.17,,F,61732,A,1254.3969,N,7734.7309,E,1,296,849.4,1,35,66,F1.7.3;
33623,imei:865609029330026,tracker,18-08-2009 6.17,,F,61733,A,1254.3969,N,7734.7307,E,2,233,849.4,1,35,66,F1.7.3;
33624,imei:865609029330026,tracker,18-08-2009 6.17,,F,61734,A,1254.3969,N,7734.7307,E,1,359,849.4,1,35,66,F1.7.3;
33625,imei:865609029330026,tracker,18-08-2009 6.17,,F,61735,A,1254.3969,N,7734.7307,E,5,274,849.4,1,35,66,F1.7.3;
33626,imei:865609029330026,tracker,18-08-2009 6.17,,F,61739,A,1254.3969,N,7734.7303,E,3,305,849.4,1,35,66,F1.7.3;
33627,imei:865609029330026,tracker,18-08-2009 6.17,,F,61742,A,1254.3971,N,7734.7303,E,5,337,849.4,1,35,63,F1.7.3;
33628,imei:865609029330026,tracker,18-08-2009 6.17,,F,61745,A,1254.3972,N,7734.7301,E,0,281,849.4,1,35,63,F1.7.3;
33629,imei:865609029330026,tracker,18-08-2009 6.17,,F,61746,A,1254.3972,N,7734.7301,E,3,206,849.4,1,35,63,F1.7.3;
33630,imei:865609029330026,tracker,18-08-2009 6.17,,F,61747,A,1254.3972,N,7734.73,E,2,141,849.4,1,35,63,F1.7.3;
33631,imei:865609029330026,tracker,18-08-2009 6.17,,F,61748,A,1254.3972,N,7734.7301,E,1,179,849.4,1,35,63,F1.7.3;
33632,imei:865609029330026,tracker,18-08-2009 6.17,,F,61749,A,1254.3972,N,7734.7301,E,1,217,849.4,1,35,63,F1.7.3;
33633,imei:865609029330026,tracker,18-08-2009 6.17,,F,61750,A,1254.3972,N,7734.73,E,1,290,849.4,1,35,63,F1.7.3;
33634,imei:865609029330026,tracker,18-08-2009 6.17,,F,61751,A,1254.3972,N,7734.73,E,5,173,849.4,1,35,63,F1.7.3;
33635,imei:865609029330026,tracker,18-08-2009 6.17,,F,61753,A,1254.3969,N,7734.7301,E,1,114,849.4,1,35,66,F1.7.3;
33636,imei:865609029330026,tracker,18-08-2009 6.17,,F,61754,A,1254.3969,N,7734.7301,E,2,15,849.4,1,35,66,F1.7.3;
33637,imei:865609029330026,tracker,18-08-2009 6.17,,F,61755,A,1254.3971,N,7734.7301,E,1,247,849.4,1,35,66,F1.7.3;
33638,imei:865609029330026,tracker,18-08-2009 6.17,,F,61757,A,1254.3971,N,7734.7301,E,0,36,849.4,1,35,66,F1.7.3;
33639,imei:865609029330026,tracker,18-08-2009 6.17,,F,61758,A,1254.3971,N,7734.7301,E,1,308,849.4,1,35,66,F1.7.3;
33640,imei:865609029330026,tracker,18-08-2009 6.17,,F,61759,A,1254.3971,N,7734.7301,E,0,62,849.4,1,35,66,F1.7.3;
33641,imei:865609029330026,tracker,18-08-2009 6.18,,F,61800,A,1254.3971,N,7734.7301,E,2,129,849.4,1,35,66,F1.7.3;
33642,imei:865609029330026,tracker,18-08-2009 6.18,,F,61801,A,1254.3971,N,7734.7303,E,3,90,849.4,1,35,66,F1.7.3;
33643,imei:865609029330026,tracker,18-08-2009 6.18,,F,61802,A,1254.3969,N,7734.7303,E,0,303,849.4,1,35,70,F1.7.3;
33644,imei:865609029330026,tracker,18-08-2009 6.18,,F,61803,A,1254.3967,N,7734.7304,E,2,218,849.4,1,35,70,F1.7.3;
33645,imei:865609029330026,tracker,18-08-2009 6.18,,F,61806,A,1254.3964,N,7734.7303,E,2,163,849.4,1,35,70,F1.7.3;
33646,imei:865609029330026,tracker,18-08-2009 6.18,,F,61807,A,1254.3964,N,7734.7303,E,3,195,849.4,1,35,70,F1.7.3;
33647,imei:865609029330026,sleep,18-08-2009 6.18,,F,61808,A,1254.3964,N,7734.7303,E,1,143,849.4,0,35,70,F1.7.3;
33648,imei:865609029330026,tracker,18-08-2009 6.18,,F,61819,A,1254.3966,N,7734.73,E,8,295,849.4,1,35,70,F1.7.3;
33649,imei:865609029330026,tracker,18-08-2009 6.18,,F,61821,A,1254.3972,N,7734.7304,E,10,350,850,1,35,76,F1.7.3;
33650,imei:865609029330026,tracker,18-08-2009 6.18,,F,61825,A,1254.3978,N,7734.7303,E,2,221,850,1,35,76,F1.7.3;
33651,imei:865609029330026,tracker,18-08-2009 6.18,,F,61827,A,1254.398,N,7734.7303,E,1,158,850,1,35,76,F1.7.3;
33652,imei:865609029330026,tracker,18-08-2009 6.18,,F,61833,A,1254.3983,N,7734.7313,E,2,91,850.4,1,35,76,F1.7.3;
33653,imei:865609029330026,tracker,18-08-2009 6.18,,F,61835,A,1254.3991,N,7734.7326,E,3,248,850.7,1,35,66,F1.7.3;
33654,imei:865609029330026,tracker,18-08-2009 6.18,,F,61836,A,1254.3994,N,7734.7341,E,2,187,850.9,1,35,66,F1.7.3;
33655,imei:865609029330026,tracker,18-08-2009 6.18,,F,61837,A,1254.3999,N,7734.7353,E,0,255,851.1,1,35,66,F1.7.3;
33656,imei:865609029330026,tracker,18-08-2009 6.18,,F,61838,A,1254.4002,N,7734.7358,E,1,124,851.2,1,35,66,F1.7.3;
33657,imei:865609029330026,tracker,18-08-2009 6.18,,F,61839,A,1254.4004,N,7734.7361,E,1,162,851.3,1,35,66,F1.7.3;
33658,imei:865609029330026,tracker,18-08-2009 6.18,,F,61840,A,1254.4007,N,7734.7365,E,1,196,851.4,1,35,66,F1.7.3;
33659,imei:865609029330026,tracker,18-08-2009 6.18,,F,61841,A,1254.4009,N,7734.7365,E,1,256,851.4,1,35,66,F1.7.3;
33660,imei:865609029330026,tracker,18-08-2009 6.18,,F,61842,A,1254.4012,N,7734.7371,E,1,353,851.6,1,35,66,F1.7.3;
33661,imei:865609029330026,tracker,18-08-2009 6.18,,F,61844,A,1254.4013,N,7734.7368,E,0,235,851.7,1,35,66,F1.7.3;
33662,imei:865609029330026,tracker,18-08-2009 6.18,,F,61845,A,1254.4015,N,7734.7367,E,2,277,851.7,1,35,66,F1.7.3;
33663,imei:865609029330026,tracker,18-08-2009 6.18,,F,61854,A,1254.4097,N,7734.7618,E,14,32,852.1,1,35,66,F1.7.3;
33664,imei:865609029330026,tracker,18-08-2009 6.19,,F,61904,A,1254.4074,N,7734.7455,E,6,352,854.9,1,35,80,F1.7.3;
